0,1,2,3,4,5,6
104.0,104.3,57.277935,146.07857,245.04926,265.5475,64.9
105.1,104.8,167.28024,85.60289,77.093216,54.107407,51.5
101.4,101.5,51.552353,144.04845,298.0679,284.91574,57.8
103.0,103.2,51.552353,144.04845,298.0679,284.91574,66.5
104.4,104.2,51.552353,144.04845,298.0679,284.91574,66.6
104.9,104.9,57.277935,146.07857,245.04926,265.5475,63.0
104.9,104.9,109.8487,20.591106,90.020424,51.627377,63.5
104.9,105.0,6.8949575,96.643234,352.34933,281.7346,97.4
105.0,104.7,167.28024,85.60289,77.093216,54.107407,50.3
105.3,105.2,167.28024,85.60289,77.093216,54.107407,50.3
104.9,104.9,51.552353,144.04845,298.0679,284.91574,68.9
104.2,104.2,51.552353,144.04845,298.0679,284.91574,66.9
101.1,101.4,57.277935,146.07857,245.04926,265.5475,66.2
103.0,103.2,57.277935,146.07857,245.04926,265.5475,63.7
103.9,103.9,167.28024,85.60289,77.093216,54.107407,49.7
104.3,103.2,57.277935,146.07857,245.04926,265.5475,58.3
105.3,105.1,6.8949575,96.643234,352.34933,281.7346,96.8
103.9,101.4,6.8949575,96.643234,352.34933,281.7346,83.6
104.6,104.0,57.277935,146.07857,245.04926,265.5475,60.5
102.4,103.0,109.8487,20.591106,90.020424,51.627377,63.5
104.7,104.4,6.8949575,96.643234,352.34933,281.7346,95.0
103.1,103.2,109.8487,20.591106,90.020424,51.627377,63.1
105.5,105.7,6.8949575,96.643234,352.34933,281.7346,99.4
101.4,101.5,6.8949575,96.643234,352.34933,281.7346,83.9
105.0,105.3,167.28024,85.60289,77.093216,54.107407,52.6
104.8,104.9,109.8487,20.591106,90.020424,51.627377,62.6
104.8,104.9,160.26392,65.765686,96.278755,94.10327,51.5
105.0,105.0,160.26392,65.765686,96.278755,94.10327,51.5
104.9,104.9,160.26392,65.765686,96.278755,94.10327,52.6
104.7,103.9,167.28024,85.60289,77.093216,54.107407,49.6
104.8,105.0,6.8949575,96.643234,352.34933,281.7346,97.6
104.5,104.8,167.28024,85.60289,77.093216,54.107407,53.5
100.8,97.9,109.8487,20.591106,90.020424,51.627377,53.2
104.9,104.4,109.8487,20.591106,90.020424,51.627377,58.9
104.5,104.0,160.26392,65.765686,96.278755,94.10327,47.4
100.4,96.3,57.277935,146.07857,245.04926,265.5475,54.5
104.2,104.2,167.28024,85.60289,77.093216,54.107407,50.0
103.8,101.7,160.26392,65.765686,96.278755,94.10327,44.5
105.2,105.1,160.26392,65.765686,96.278755,94.10327,53.1
104.8,104.9,167.28024,85.60289,77.093216,54.107407,50.3
104.6,103.9,57.277935,146.07857,245.04926,265.5475,59.7
104.7,104.4,57.277935,146.07857,245.04926,265.5475,60.8
104.4,104.4,57.277935,146.07857,245.04926,265.5475,61.0
100.4,96.3,109.8487,20.591106,90.020424,51.627377,53.3
104.9,104.8,51.552353,144.04845,298.0679,284.91574,67.6
104.4,104.4,57.277935,146.07857,245.04926,265.5475,63.9
103.2,103.5,51.552353,144.04845,298.0679,284.91574,68.7
103.9,101.4,51.552353,144.04845,298.0679,284.91574,57.5
100.8,97.9,57.277935,146.07857,245.04926,265.5475,56.6
102.9,101.7,160.26392,65.765686,96.278755,94.10327,50.5
104.7,104.4,57.277935,146.07857,245.04926,265.5475,62.1
104.8,105.0,109.8487,20.591106,90.020424,51.627377,66.4
105.1,105.0,167.28024,85.60289,77.093216,54.107407,48.5
104.4,104.4,6.8949575,96.643234,352.34933,281.7346,94.7
105.5,105.4,160.26392,65.765686,96.278755,94.10327,49.4
102.9,101.7,167.28024,85.60289,77.093216,54.107407,47.8
104.7,104.7,109.8487,20.591106,90.020424,51.627377,63.8
104.8,104.5,160.26392,65.765686,96.278755,94.10327,49.4
105.5,105.4,57.277935,146.07857,245.04926,265.5475,61.7
104.1,104.2,6.8949575,96.643234,352.34933,281.7346,94.7
99.5,97.4,6.8949575,96.643234,352.34933,281.7346,81.8
104.9,105.0,6.8949575,96.643234,352.34933,281.7346,94.6
104.3,104.1,6.8949575,96.643234,352.34933,281.7346,94.2
104.3,104.3,6.8949575,96.643234,352.34933,281.7346,96.9
104.3,103.2,51.552353,144.04845,298.0679,284.91574,68.7
104.6,104.9,51.552353,144.04845,298.0679,284.91574,68.1
100.9,101.1,6.8949575,96.643234,352.34933,281.7346,94.0
102.7,102.8,167.28024,85.60289,77.093216,54.107407,53.5
102.9,103.8,160.26392,65.765686,96.278755,94.10327,54.6
103.2,103.5,6.8949575,96.643234,352.34933,281.7346,96.5
104.9,104.8,109.8487,20.591106,90.020424,51.627377,59.8
103.0,103.2,109.8487,20.591106,90.020424,51.627377,64.9
104.4,104.1,6.8949575,96.643234,352.34933,281.7346,93.8
100.9,101.3,160.26392,65.765686,96.278755,94.10327,57.7
104.3,104.3,167.28024,85.60289,77.093216,54.107407,49.1
101.0,98.7,160.26392,65.765686,96.278755,94.10327,43.9
104.7,104.7,160.26392,65.765686,96.278755,94.10327,52.0
105.1,105.1,167.28024,85.60289,77.093216,54.107407,51.6
103.7,103.3,160.26392,65.765686,96.278755,94.10327,50.6
105.1,104.8,6.8949575,96.643234,352.34933,281.7346,93.3
105.3,105.2,57.277935,146.07857,245.04926,265.5475,63.2
103.0,103.3,51.552353,144.04845,298.0679,284.91574,66.8
105.3,105.3,160.26392,65.765686,96.278755,94.10327,51.7
104.3,104.3,6.8949575,96.643234,352.34933,281.7346,94.8
105.1,104.5,57.277935,146.07857,245.04926,265.5475,60.3
104.8,105.0,167.28024,85.60289,77.093216,54.107407,55.8
104.3,104.1,57.277935,146.07857,245.04926,265.5475,63.6
105.3,105.1,160.26392,65.765686,96.278755,94.10327,52.3
105.1,105.0,6.8949575,96.643234,352.34933,281.7346,94.7
102.0,102.4,57.277935,146.07857,245.04926,265.5475,66.7
101.0,98.7,51.552353,144.04845,298.0679,284.91574,62.2
105.2,105.1,6.8949575,96.643234,352.34933,281.7346,95.2
104.9,104.8,6.8949575,96.643234,352.34933,281.7346,94.6
105.0,105.1,51.552353,144.04845,298.0679,284.91574,71.8
104.9,104.5,57.277935,146.07857,245.04926,265.5475,61.2
103.7,103.3,109.8487,20.591106,90.020424,51.627377,62.2
104.6,104.9,57.277935,146.07857,245.04926,265.5475,63.6
104.9,104.5,51.552353,144.04845,298.0679,284.91574,66.2
104.0,104.3,109.8487,20.591106,90.020424,51.627377,64.8
104.9,103.9,109.8487,20.591106,90.020424,51.627377,57.2
105.0,105.3,6.8949575,96.643234,352.34933,281.7346,100.4
105.3,104.9,160.26392,65.765686,96.278755,94.10327,51.6
101.0,98.7,57.277935,146.07857,245.04926,265.5475,51.8
104.9,104.7,167.28024,85.60289,77.093216,54.107407,51.6
104.5,102.5,6.8949575,96.643234,352.34933,281.7346,92.6
104.7,104.8,6.8949575,96.643234,352.34933,281.7346,92.8
104.3,104.2,167.28024,85.60289,77.093216,54.107407,51.9
104.8,104.9,51.552353,144.04845,298.0679,284.91574,67.0
103.4,103.5,6.8949575,96.643234,352.34933,281.7346,94.2
104.3,104.3,160.26392,65.765686,96.278755,94.10327,53.7
104.4,104.1,167.28024,85.60289,77.093216,54.107407,52.1
101.8,102.3,51.552353,144.04845,298.0679,284.91574,71.3
103.1,103.2,6.8949575,96.643234,352.34933,281.7346,93.2
104.4,104.4,109.8487,20.591106,90.020424,51.627377,64.2
104.9,104.9,57.277935,146.07857,245.04926,265.5475,62.4
103.9,103.9,51.552353,144.04845,298.0679,284.91574,64.8
104.3,104.4,51.552353,144.04845,298.0679,284.91574,67.3
103.7,103.7,6.8949575,96.643234,352.34933,281.7346,94.5
102.3,102.6,57.277935,146.07857,245.04926,265.5475,64.3
104.0,103.0,167.28024,85.60289,77.093216,54.107407,49.4
104.6,104.9,109.8487,20.591106,90.020424,51.627377,62.9
103.8,103.9,6.8949575,96.643234,352.34933,281.7346,94.8
105.0,105.0,160.26392,65.765686,96.278755,94.10327,50.3
105.5,105.6,109.8487,20.591106,90.020424,51.627377,62.9
104.8,104.5,6.8949575,96.643234,352.34933,281.7346,94.7
104.3,104.5,167.28024,85.60289,77.093216,54.107407,54.3
104.3,103.2,160.26392,65.765686,96.278755,94.10327,50.0
104.0,104.0,57.277935,146.07857,245.04926,265.5475,64.7
105.4,105.5,57.277935,146.07857,245.04926,265.5475,67.8
104.8,103.5,6.8949575,96.643234,352.34933,281.7346,92.0
103.8,103.9,51.552353,144.04845,298.0679,284.91574,69.8
104.8,104.5,167.28024,85.60289,77.093216,54.107407,48.9
104.4,104.1,6.8949575,96.643234,352.34933,281.7346,93.5
104.7,104.8,57.277935,146.07857,245.04926,265.5475,61.4
104.3,104.3,160.26392,65.765686,96.278755,94.10327,52.6
104.6,103.8,6.8949575,96.643234,352.34933,281.7346,97.6
104.8,104.5,57.277935,146.07857,245.04926,265.5475,61.3
104.3,104.2,109.8487,20.591106,90.020424,51.627377,63.1
104.8,104.5,51.552353,144.04845,298.0679,284.91574,66.1
104.1,103.8,109.8487,20.591106,90.020424,51.627377,62.2
105.2,105.3,167.28024,85.60289,77.093216,54.107407,54.5
104.6,103.8,6.8949575,96.643234,352.34933,281.7346,90.9
103.4,103.3,167.28024,85.60289,77.093216,54.107407,52.7
103.5,103.9,160.26392,65.765686,96.278755,94.10327,51.9
104.3,103.2,167.28024,85.60289,77.093216,54.107407,48.5
100.4,96.3,51.552353,144.04845,298.0679,284.91574,56.2
104.3,103.2,51.552353,144.04845,298.0679,284.91574,62.2
103.7,103.7,160.26392,65.765686,96.278755,94.10327,55.7
103.5,103.8,57.277935,146.07857,245.04926,265.5475,64.6
103.0,103.1,57.277935,146.07857,245.04926,265.5475,63.7
104.7,104.4,109.8487,20.591106,90.020424,51.627377,60.6
104.4,104.4,160.26392,65.765686,96.278755,94.10327,53.1
104.7,104.9,167.28024,85.60289,77.093216,54.107407,53.5
105.1,105.0,51.552353,144.04845,298.0679,284.91574,66.6
105.0,104.7,51.552353,144.04845,298.0679,284.91574,65.7
105.1,105.0,109.8487,20.591106,90.020424,51.627377,62.1
105.0,104.2,6.8949575,96.643234,352.34933,281.7346,92.8
101.8,102.3,167.28024,85.60289,77.093216,54.107407,57.6
104.7,103.9,160.26392,65.765686,96.278755,94.10327,47.3
104.9,104.9,167.28024,85.60289,77.093216,54.107407,52.3
104.8,104.5,57.277935,146.07857,245.04926,265.5475,61.5
104.7,104.3,6.8949575,96.643234,352.34933,281.7346,92.7
104.0,103.4,160.26392,65.765686,96.278755,94.10327,51.9
104.8,103.5,160.26392,65.765686,96.278755,94.10327,44.5
105.2,105.5,6.8949575,96.643234,352.34933,281.7346,99.5
105.2,105.1,160.26392,65.765686,96.278755,94.10327,49.4
104.8,104.9,51.552353,144.04845,298.0679,284.91574,66.1
104.4,104.1,160.26392,65.765686,96.278755,94.10327,49.7
104.5,102.5,167.28024,85.60289,77.093216,54.107407,48.5
103.7,103.9,57.277935,146.07857,245.04926,265.5475,67.6
104.9,104.7,51.552353,144.04845,298.0679,284.91574,65.4
104.4,102.7,109.8487,20.591106,90.020424,51.627377,60.6
104.3,103.2,160.26392,65.765686,96.278755,94.10327,46.3
104.9,104.9,160.26392,65.765686,96.278755,94.10327,52.2
103.0,103.2,167.28024,85.60289,77.093216,54.107407,55.8
100.9,101.3,167.28024,85.60289,77.093216,54.107407,52.3
104.7,104.1,167.28024,85.60289,77.093216,54.107407,50.2
101.0,101.3,167.28024,85.60289,77.093216,54.107407,53.4
105.1,104.6,109.8487,20.591106,90.020424,51.627377,59.2
104.4,104.4,57.277935,146.07857,245.04926,265.5475,62.5
102.8,102.6,167.28024,85.60289,77.093216,54.107407,58.3
105.0,104.7,160.26392,65.765686,96.278755,94.10327,48.1
104.8,103.4,51.552353,144.04845,298.0679,284.91574,64.3
104.8,104.5,6.8949575,96.643234,352.34933,281.7346,92.9
99.5,97.4,51.552353,144.04845,298.0679,284.91574,52.5
105.0,105.0,57.277935,146.07857,245.04926,265.5475,60.9
103.7,103.3,167.28024,85.60289,77.093216,54.107407,52.8
104.7,104.3,160.26392,65.765686,96.278755,94.10327,51.9
103.5,103.7,109.8487,20.591106,90.020424,51.627377,66.7
105.1,105.1,160.26392,65.765686,96.278755,94.10327,49.4
102.9,101.7,109.8487,20.591106,90.020424,51.627377,51.7
103.0,103.1,160.26392,65.765686,96.278755,94.10327,53.5
102.2,102.5,6.8949575,96.643234,352.34933,281.7346,93.9
104.6,103.8,51.552353,144.04845,298.0679,284.91574,64.2
104.8,104.9,160.26392,65.765686,96.278755,94.10327,51.0
105.5,105.4,6.8949575,96.643234,352.34933,281.7346,98.2
104.9,103.9,167.28024,85.60289,77.093216,54.107407,47.2
105.0,105.0,57.277935,146.07857,245.04926,265.5475,62.0
104.5,104.7,51.552353,144.04845,298.0679,284.91574,68.1
104.1,104.2,109.8487,20.591106,90.020424,51.627377,67.4
104.2,104.2,6.8949575,96.643234,352.34933,281.7346,94.4
103.7,103.7,57.277935,146.07857,245.04926,265.5475,62.9
104.1,104.2,167.28024,85.60289,77.093216,54.107407,51.1
103.4,103.3,6.8949575,96.643234,352.34933,281.7346,93.2
104.8,104.5,167.28024,85.60289,77.093216,54.107407,51.1
104.6,103.8,160.26392,65.765686,96.278755,94.10327,49.4
104.0,104.3,160.26392,65.765686,96.278755,94.10327,55.7
104.4,104.2,6.8949575,96.643234,352.34933,281.7346,93.5
103.0,103.1,57.277935,146.07857,245.04926,265.5475,63.5
105.0,105.1,160.26392,65.765686,96.278755,94.10327,54.5
100.9,101.1,57.277935,146.07857,245.04926,265.5475,67.6
104.8,103.8,51.552353,144.04845,298.0679,284.91574,63.9
102.2,102.5,57.277935,146.07857,245.04926,265.5475,66.0
104.5,104.0,57.277935,146.07857,245.04926,265.5475,59.1
104.4,104.7,57.277935,146.07857,245.04926,265.5475,64.2
105.0,104.2,57.277935,146.07857,245.04926,265.5475,59.5
105.1,104.8,109.8487,20.591106,90.020424,51.627377,60.4
103.0,103.3,167.28024,85.60289,77.093216,54.107407,55.5
103.5,103.6,6.8949575,96.643234,352.34933,281.7346,93.5
104.8,104.9,109.8487,20.591106,90.020424,51.627377,62.7
104.7,104.1,51.552353,144.04845,298.0679,284.91574,68.4
105.1,105.1,51.552353,144.04845,298.0679,284.91574,67.8
104.4,104.1,160.26392,65.765686,96.278755,94.10327,51.2
104.3,104.5,109.8487,20.591106,90.020424,51.627377,63.9
104.9,103.9,51.552353,144.04845,298.0679,284.91574,62.0
105.3,105.3,6.8949575,96.643234,352.34933,281.7346,97.8
104.0,104.3,51.552353,144.04845,298.0679,284.91574,69.1
104.4,104.6,167.28024,85.60289,77.093216,54.107407,54.3
104.4,104.7,51.552353,144.04845,298.0679,284.91574,68.0
104.3,104.1,51.552353,144.04845,298.0679,284.91574,68.5
104.6,104.5,6.8949575,96.643234,352.34933,281.7346,95.7
104.7,104.7,167.28024,85.60289,77.093216,54.107407,53.5
103.0,103.4,57.277935,146.07857,245.04926,265.5475,63.6
104.0,103.4,167.28024,85.60289,77.093216,54.107407,50.8
104.8,103.8,6.8949575,96.643234,352.34933,281.7346,91.9
105.0,104.7,51.552353,144.04845,298.0679,284.91574,66.7
104.7,104.6,109.8487,20.591106,90.020424,51.627377,59.6
104.6,103.7,109.8487,20.591106,90.020424,51.627377,64.8
103.7,103.9,160.26392,65.765686,96.278755,94.10327,51.8
103.5,103.6,6.8949575,96.643234,352.34933,281.7346,99.0
105.0,105.1,57.277935,146.07857,245.04926,265.5475,65.5
102.2,102.5,6.8949575,96.643234,352.34933,281.7346,94.0
104.8,103.8,160.26392,65.765686,96.278755,94.10327,47.2
102.4,103.0,160.26392,65.765686,96.278755,94.10327,56.9
104.8,104.1,57.277935,146.07857,245.04926,265.5475,59.7
104.3,104.3,6.8949575,96.643234,352.34933,281.7346,93.1
104.4,104.4,167.28024,85.60289,77.093216,54.107407,51.6
104.1,103.0,109.8487,20.591106,90.020424,51.627377,63.1
102.9,103.8,6.8949575,96.643234,352.34933,281.7346,98.4
104.3,104.5,160.26392,65.765686,96.278755,94.10327,53.2
104.9,105.0,160.26392,65.765686,96.278755,94.10327,51.9
104.0,104.0,109.8487,20.591106,90.020424,51.627377,67.3
103.9,103.9,160.26392,65.765686,96.278755,94.10327,56.0
101.0,98.7,167.28024,85.60289,77.093216,54.107407,46.7
103.0,103.4,6.8949575,96.643234,352.34933,281.7346,95.6
102.9,101.7,57.277935,146.07857,245.04926,265.5475,62.2
105.0,105.2,57.277935,146.07857,245.04926,265.5475,64.4
104.9,104.8,6.8949575,96.643234,352.34933,281.7346,96.9
102.2,102.5,160.26392,65.765686,96.278755,94.10327,55.8
105.3,104.4,57.277935,146.07857,245.04926,265.5475,59.2
104.7,104.1,109.8487,20.591106,90.020424,51.627377,61.4
104.6,104.5,6.8949575,96.643234,352.34933,281.7346,94.0
104.3,104.2,160.26392,65.765686,96.278755,94.10327,52.8
104.1,103.8,160.26392,65.765686,96.278755,94.10327,50.4
104.4,104.9,57.277935,146.07857,245.04926,265.5475,63.6
105.1,105.0,57.277935,146.07857,245.04926,265.5475,61.6
103.5,103.9,109.8487,20.591106,90.020424,51.627377,62.0
104.4,104.4,160.26392,65.765686,96.278755,94.10327,52.8
103.7,103.9,51.552353,144.04845,298.0679,284.91574,66.9
104.8,103.4,57.277935,146.07857,245.04926,265.5475,58.2
104.4,104.2,109.8487,20.591106,90.020424,51.627377,61.0
104.0,103.0,160.26392,65.765686,96.278755,94.10327,52.6
104.5,104.7,109.8487,20.591106,90.020424,51.627377,62.9
103.6,104.1,160.26392,65.765686,96.278755,94.10327,56.7
102.0,102.4,167.28024,85.60289,77.093216,54.107407,60.2
105.1,104.6,57.277935,146.07857,245.04926,265.5475,60.4
105.1,105.1,109.8487,20.591106,90.020424,51.627377,62.7
105.2,105.1,6.8949575,96.643234,352.34933,281.7346,95.1
104.9,104.9,51.552353,144.04845,298.0679,284.91574,68.4
104.0,103.4,57.277935,146.07857,245.04926,265.5475,61.8
104.2,104.1,6.8949575,96.643234,352.34933,281.7346,93.4
104.2,104.1,109.8487,20.591106,90.020424,51.627377,63.6
104.6,104.5,57.277935,146.07857,245.04926,265.5475,62.3
105.0,105.0,109.8487,20.591106,90.020424,51.627377,62.1
103.5,103.7,57.277935,146.07857,245.04926,265.5475,62.3
103.7,103.9,109.8487,20.591106,90.020424,51.627377,65.7
104.6,103.8,167.28024,85.60289,77.093216,54.107407,49.5
101.4,101.5,167.28024,85.60289,77.093216,54.107407,55.2
104.9,104.9,167.28024,85.60289,77.093216,54.107407,50.7
102.3,102.6,160.26392,65.765686,96.278755,94.10327,55.0
105.5,105.6,160.26392,65.765686,96.278755,94.10327,48.6
104.6,103.8,109.8487,20.591106,90.020424,51.627377,60.4
105.4,105.4,167.28024,85.60289,77.093216,54.107407,49.5
104.3,104.3,57.277935,146.07857,245.04926,265.5475,63.0
104.5,104.8,51.552353,144.04845,298.0679,284.91574,70.4
104.2,104.2,160.26392,65.765686,96.278755,94.10327,51.2
103.5,103.6,109.8487,20.591106,90.020424,51.627377,65.7
104.7,104.8,51.552353,144.04845,298.0679,284.91574,66.0
105.0,105.3,160.26392,65.765686,96.278755,94.10327,51.9
102.2,102.5,167.28024,85.60289,77.093216,54.107407,51.5
103.2,103.5,109.8487,20.591106,90.020424,51.627377,62.4
104.7,104.7,6.8949575,96.643234,352.34933,281.7346,96.0
103.0,103.1,6.8949575,96.643234,352.34933,281.7346,97.3
105.2,104.6,167.28024,85.60289,77.093216,54.107407,50.5
104.3,104.0,160.26392,65.765686,96.278755,94.10327,52.6
105.3,104.4,167.28024,85.60289,77.093216,54.107407,47.0
104.7,104.4,51.552353,144.04845,298.0679,284.91574,64.3
105.0,104.2,109.8487,20.591106,90.020424,51.627377,59.3
102.0,102.4,51.552353,144.04845,298.0679,284.91574,71.9
103.5,103.4,57.277935,146.07857,245.04926,265.5475,63.8
104.9,104.9,109.8487,20.591106,90.020424,51.627377,59.1
102.3,102.6,109.8487,20.591106,90.020424,51.627377,64.2
105.1,105.1,6.8949575,96.643234,352.34933,281.7346,95.7
104.4,104.1,57.277935,146.07857,245.04926,265.5475,63.9
104.8,104.9,160.26392,65.765686,96.278755,94.10327,51.8
100.8,97.9,6.8949575,96.643234,352.34933,281.7346,81.9
105.4,105.5,51.552353,144.04845,298.0679,284.91574,69.4
105.1,105.0,160.26392,65.765686,96.278755,94.10327,51.4
104.8,104.5,167.28024,85.60289,77.093216,54.107407,49.0
104.2,104.2,109.8487,20.591106,90.020424,51.627377,63.3
105.2,105.3,109.8487,20.591106,90.020424,51.627377,65.1
105.0,104.2,51.552353,144.04845,298.0679,284.91574,63.9
103.0,103.4,167.28024,85.60289,77.093216,54.107407,53.0
104.1,103.0,167.28024,85.60289,77.093216,54.107407,48.2
105.1,105.1,6.8949575,96.643234,352.34933,281.7346,96.8
105.0,104.7,109.8487,20.591106,90.020424,51.627377,60.3
102.4,103.0,167.28024,85.60289,77.093216,54.107407,52.7
104.7,104.7,51.552353,144.04845,298.0679,284.91574,67.1
104.6,103.9,6.8949575,96.643234,352.34933,281.7346,93.2
104.4,104.4,160.26392,65.765686,96.278755,94.10327,49.8
104.8,104.5,160.26392,65.765686,96.278755,94.10327,49.7
103.8,103.9,160.26392,65.765686,96.278755,94.10327,56.3
105.1,105.2,160.26392,65.765686,96.278755,94.10327,52.8
102.9,103.8,57.277935,146.07857,245.04926,265.5475,67.1
104.4,103.6,57.277935,146.07857,245.04926,265.5475,59.2
105.2,105.3,6.8949575,96.643234,352.34933,281.7346,99.3
104.8,104.9,6.8949575,96.643234,352.34933,281.7346,94.0
104.7,104.5,109.8487,20.591106,90.020424,51.627377,62.5
104.0,103.0,51.552353,144.04845,298.0679,284.91574,62.8
105.4,105.4,109.8487,20.591106,90.020424,51.627377,61.0
105.2,104.6,109.8487,20.591106,90.020424,51.627377,59.5
104.0,104.0,6.8949575,96.643234,352.34933,281.7346,94.2
104.6,104.5,51.552353,144.04845,298.0679,284.91574,66.2
105.3,105.3,167.28024,85.60289,77.093216,54.107407,51.7
104.3,104.3,51.552353,144.04845,298.0679,284.91574,64.2
104.8,103.4,167.28024,85.60289,77.093216,54.107407,46.0
104.8,104.9,51.552353,144.04845,298.0679,284.91574,70.4
104.4,104.1,109.8487,20.591106,90.020424,51.627377,62.6
104.9,104.8,167.28024,85.60289,77.093216,54.107407,47.7
104.8,104.5,167.28024,85.60289,77.093216,54.107407,50.1
103.8,104.3,109.8487,20.591106,90.020424,51.627377,64.8
104.1,103.0,51.552353,144.04845,298.0679,284.91574,68.6
104.3,104.3,109.8487,20.591106,90.020424,51.627377,63.0
103.5,103.8,167.28024,85.60289,77.093216,54.107407,55.6
104.8,104.8,109.8487,20.591106,90.020424,51.627377,59.5
104.7,104.5,57.277935,146.07857,245.04926,265.5475,61.8
103.8,104.3,167.28024,85.60289,77.093216,54.107407,55.4
105.3,105.1,51.552353,144.04845,298.0679,284.91574,67.8
103.7,103.3,6.8949575,96.643234,352.34933,281.7346,92.4
104.4,104.4,109.8487,20.591106,90.020424,51.627377,62.3
