0,1,2,3,4,5,6
105.5,105.6,6.8949575,96.643234,352.34933,281.7346,98.2
101.1,101.4,160.26392,65.765686,96.278755,94.10327,56.6
104.8,103.8,6.8949575,96.643234,352.34933,281.7346,92.5
104.6,104.9,167.28024,85.60289,77.093216,54.107407,51.7
104.9,104.4,51.552353,144.04845,298.0679,284.91574,67.5
104.8,103.8,167.28024,85.60289,77.093216,54.107407,47.2
104.6,104.5,109.8487,20.591106,90.020424,51.627377,60.6
104.6,104.9,6.8949575,96.643234,352.34933,281.7346,96.0
104.7,104.8,51.552353,144.04845,298.0679,284.91574,64.4
100.8,97.9,160.26392,65.765686,96.278755,94.10327,46.7
103.7,103.3,57.277935,146.07857,245.04926,265.5475,60.0
104.3,103.2,6.8949575,96.643234,352.34933,281.7346,89.5
104.4,104.6,51.552353,144.04845,298.0679,284.91574,70.2
105.5,105.6,167.28024,85.60289,77.093216,54.107407,51.0
103.5,103.7,167.28024,85.60289,77.093216,54.107407,54.8
104.9,104.9,6.8949575,96.643234,352.34933,281.7346,96.0
101.1,101.4,51.552353,144.04845,298.0679,284.91574,68.2
104.5,104.3,57.277935,146.07857,245.04926,265.5475,63.1
104.7,104.4,160.26392,65.765686,96.278755,94.10327,50.7
102.9,103.0,167.28024,85.60289,77.093216,54.107407,52.8
105.3,105.1,57.277935,146.07857,245.04926,265.5475,60.7
103.9,101.4,109.8487,20.591106,90.020424,51.627377,52.7
102.9,103.0,6.8949575,96.643234,352.34933,281.7346,93.4
104.3,104.3,51.552353,144.04845,298.0679,284.91574,64.8
104.9,104.9,6.8949575,96.643234,352.34933,281.7346,95.5
104.0,103.4,6.8949575,96.643234,352.34933,281.7346,88.7
104.8,103.5,57.277935,146.07857,245.04926,265.5475,58.6
105.0,105.0,6.8949575,96.643234,352.34933,281.7346,96.1
104.5,104.3,167.28024,85.60289,77.093216,54.107407,52.2
103.5,103.9,51.552353,144.04845,298.0679,284.91574,66.1
101.8,102.3,6.8949575,96.643234,352.34933,281.7346,96.3
103.0,103.4,51.552353,144.04845,298.0679,284.91574,67.4
105.4,105.4,51.552353,144.04845,298.0679,284.91574,66.7
102.3,102.6,167.28024,85.60289,77.093216,54.107407,51.5
104.0,104.0,51.552353,144.04845,298.0679,284.91574,69.0
104.5,103.7,51.552353,144.04845,298.0679,284.91574,63.6
103.5,103.8,51.552353,144.04845,298.0679,284.91574,68.8
104.9,103.9,6.8949575,96.643234,352.34933,281.7346,89.4
103.4,103.5,57.277935,146.07857,245.04926,265.5475,63.0
101.0,101.3,160.26392,65.765686,96.278755,94.10327,57.4
104.8,104.5,109.8487,20.591106,90.020424,51.627377,60.7
104.3,104.3,167.28024,85.60289,77.093216,54.107407,52.5
104.5,103.7,6.8949575,96.643234,352.34933,281.7346,91.2
104.9,104.4,167.28024,85.60289,77.093216,54.107407,49.2
103.4,103.3,109.8487,20.591106,90.020424,51.627377,64.7
103.0,103.1,167.28024,85.60289,77.093216,54.107407,56.6
104.9,104.8,57.277935,146.07857,245.04926,265.5475,60.6
104.5,103.7,167.28024,85.60289,77.093216,54.107407,49.8
104.9,104.7,160.26392,65.765686,96.278755,94.10327,51.8
105.0,105.3,109.8487,20.591106,90.020424,51.627377,65.3
102.8,102.6,51.552353,144.04845,298.0679,284.91574,71.0
104.3,104.4,6.8949575,96.643234,352.34933,281.7346,94.7
105.5,105.6,57.277935,146.07857,245.04926,265.5475,62.1
104.9,104.4,160.26392,65.765686,96.278755,94.10327,49.4
105.4,105.4,57.277935,146.07857,245.04926,265.5475,65.8
99.5,97.4,109.8487,20.591106,90.020424,51.627377,51.8
104.6,104.9,57.277935,146.07857,245.04926,265.5475,66.1
104.6,103.9,109.8487,20.591106,90.020424,51.627377,58.1
103.5,103.7,6.8949575,96.643234,352.34933,281.7346,94.4
104.3,104.4,57.277935,146.07857,245.04926,265.5475,62.9
104.1,103.8,6.8949575,96.643234,352.34933,281.7346,92.7
104.3,103.2,167.28024,85.60289,77.093216,54.107407,49.8
104.7,104.1,160.26392,65.765686,96.278755,94.10327,46.7
104.5,104.3,109.8487,20.591106,90.020424,51.627377,60.6
104.9,104.7,57.277935,146.07857,245.04926,265.5475,63.6
105.1,104.5,51.552353,144.04845,298.0679,284.91574,63.9
105.5,105.7,109.8487,20.591106,90.020424,51.627377,64.5
105.1,105.0,57.277935,146.07857,245.04926,265.5475,62.3
105.1,105.1,51.552353,144.04845,298.0679,284.91574,66.4
104.4,103.6,6.8949575,96.643234,352.34933,281.7346,91.8
102.0,102.4,160.26392,65.765686,96.278755,94.10327,56.0
105.4,105.5,109.8487,20.591106,90.020424,51.627377,66.3
104.9,105.0,109.8487,20.591106,90.020424,51.627377,60.3
103.0,103.2,57.277935,146.07857,245.04926,265.5475,64.0
104.8,104.9,6.8949575,96.643234,352.34933,281.7346,95.5
103.9,104.4,57.277935,146.07857,245.04926,265.5475,63.8
105.2,104.6,160.26392,65.765686,96.278755,94.10327,48.1
99.5,97.4,160.26392,65.765686,96.278755,94.10327,45.0
103.4,103.5,167.28024,85.60289,77.093216,54.107407,51.8
104.7,104.8,160.26392,65.765686,96.278755,94.10327,51.5
104.7,104.6,57.277935,146.07857,245.04926,265.5475,61.8
103.5,103.8,109.8487,20.591106,90.020424,51.627377,63.9
104.3,104.3,109.8487,20.591106,90.020424,51.627377,60.0
104.4,104.1,51.552353,144.04845,298.0679,284.91574,69.2
105.2,104.6,57.277935,146.07857,245.04926,265.5475,60.7
104.4,104.6,109.8487,20.591106,90.020424,51.627377,64.3
105.0,105.1,167.28024,85.60289,77.093216,54.107407,55.0
104.9,103.9,160.26392,65.765686,96.278755,94.10327,48.1
104.3,104.2,57.277935,146.07857,245.04926,265.5475,62.8
104.3,104.5,51.552353,144.04845,298.0679,284.91574,70.6
105.5,105.4,57.277935,146.07857,245.04926,265.5475,63.8
105.1,105.2,57.277935,146.07857,245.04926,265.5475,61.8
102.9,103.8,167.28024,85.60289,77.093216,54.107407,55.9
103.0,103.2,6.8949575,96.643234,352.34933,281.7346,95.3
104.5,104.7,6.8949575,96.643234,352.34933,281.7346,96.2
104.7,104.1,6.8949575,96.643234,352.34933,281.7346,96.9
102.2,102.5,167.28024,85.60289,77.093216,54.107407,51.5
104.9,104.9,51.552353,144.04845,298.0679,284.91574,67.3
105.2,104.6,57.277935,146.07857,245.04926,265.5475,60.0
101.0,98.7,6.8949575,96.643234,352.34933,281.7346,92.1
104.1,104.2,160.26392,65.765686,96.278755,94.10327,52.0
105.3,105.2,109.8487,20.591106,90.020424,51.627377,61.0
105.0,105.0,51.552353,144.04845,298.0679,284.91574,67.7
105.3,104.4,160.26392,65.765686,96.278755,94.10327,47.2
104.8,103.4,160.26392,65.765686,96.278755,94.10327,43.9
105.5,105.4,51.552353,144.04845,298.0679,284.91574,68.4
105.3,104.9,6.8949575,96.643234,352.34933,281.7346,87.1
104.8,103.5,109.8487,20.591106,90.020424,51.627377,57.8
104.3,104.3,160.26392,65.765686,96.278755,94.10327,55.3
103.6,104.1,57.277935,146.07857,245.04926,265.5475,68.5
105.4,105.5,6.8949575,96.643234,352.34933,281.7346,101.9
103.6,104.1,51.552353,144.04845,298.0679,284.91574,71.3
104.6,104.9,6.8949575,96.643234,352.34933,281.7346,96.0
104.9,104.8,51.552353,144.04845,298.0679,284.91574,67.7
104.7,104.1,57.277935,146.07857,245.04926,265.5475,59.0
105.0,105.0,167.28024,85.60289,77.093216,54.107407,49.9
103.7,103.9,167.28024,85.60289,77.093216,54.107407,55.7
105.1,104.8,57.277935,146.07857,245.04926,265.5475,62.1
102.9,103.0,51.552353,144.04845,298.0679,284.91574,66.6
105.1,105.0,167.28024,85.60289,77.093216,54.107407,49.6
104.9,104.9,160.26392,65.765686,96.278755,94.10327,53.1
101.4,101.8,51.552353,144.04845,298.0679,284.91574,69.7
104.2,104.1,160.26392,65.765686,96.278755,94.10327,51.9
102.3,102.6,57.277935,146.07857,245.04926,265.5475,65.6
105.4,105.5,167.28024,85.60289,77.093216,54.107407,53.8
105.0,105.1,6.8949575,96.643234,352.34933,281.7346,100.5
105.1,105.2,51.552353,144.04845,298.0679,284.91574,68.3
104.7,104.4,160.26392,65.765686,96.278755,94.10327,50.8
103.0,103.1,160.26392,65.765686,96.278755,94.10327,52.2
100.4,96.3,6.8949575,96.643234,352.34933,281.7346,81.8
102.2,102.5,51.552353,144.04845,298.0679,284.91574,68.4
104.0,104.3,6.8949575,96.643234,352.34933,281.7346,97.6
105.0,104.7,57.277935,146.07857,245.04926,265.5475,61.1
105.1,104.8,109.8487,20.591106,90.020424,51.627377,61.4
102.9,103.1,167.28024,85.60289,77.093216,54.107407,51.1
104.9,104.9,167.28024,85.60289,77.093216,54.107407,53.7
104.6,104.9,51.552353,144.04845,298.0679,284.91574,66.3
104.3,104.3,6.8949575,96.643234,352.34933,281.7346,94.0
104.3,104.1,160.26392,65.765686,96.278755,94.10327,51.1
101.1,101.4,167.28024,85.60289,77.093216,54.107407,52.8
104.9,104.8,6.8949575,96.643234,352.34933,281.7346,96.0
104.5,103.7,160.26392,65.765686,96.278755,94.10327,49.4
104.4,104.1,57.277935,146.07857,245.04926,265.5475,61.8
103.9,104.4,109.8487,20.591106,90.020424,51.627377,62.5
105.1,104.8,51.552353,144.04845,298.0679,284.91574,67.1
103.5,103.8,160.26392,65.765686,96.278755,94.10327,56.5
104.3,104.0,6.8949575,96.643234,352.34933,281.7346,93.3
105.1,105.0,6.8949575,96.643234,352.34933,281.7346,94.9
102.2,102.5,51.552353,144.04845,298.0679,284.91574,67.6
104.9,104.6,57.277935,146.07857,245.04926,265.5475,60.7
104.7,104.6,160.26392,65.765686,96.278755,94.10327,49.8
104.8,104.4,51.552353,144.04845,298.0679,284.91574,67.8
104.4,104.1,167.28024,85.60289,77.093216,54.107407,54.2
104.9,104.9,167.28024,85.60289,77.093216,54.107407,51.8
103.8,101.7,6.8949575,96.643234,352.34933,281.7346,92.1
105.1,104.8,51.552353,144.04845,298.0679,284.91574,66.7
104.9,104.8,51.552353,144.04845,298.0679,284.91574,63.9
104.5,102.5,160.26392,65.765686,96.278755,94.10327,44.7
103.9,101.4,167.28024,85.60289,77.093216,54.107407,47.6
104.4,104.9,51.552353,144.04845,298.0679,284.91574,66.3
103.1,103.2,57.277935,146.07857,245.04926,265.5475,63.5
104.3,104.0,51.552353,144.04845,298.0679,284.91574,65.8
104.5,104.0,51.552353,144.04845,298.0679,284.91574,65.2
105.0,104.9,167.28024,85.60289,77.093216,54.107407,47.8
104.7,104.3,6.8949575,96.643234,352.34933,281.7346,93.3
101.0,101.3,109.8487,20.591106,90.020424,51.627377,66.6
103.0,103.2,160.26392,65.765686,96.278755,94.10327,55.6
105.0,105.0,167.28024,85.60289,77.093216,54.107407,48.7
103.9,104.4,167.28024,85.60289,77.093216,54.107407,53.5
104.5,104.8,160.26392,65.765686,96.278755,94.10327,54.3
101.4,101.5,160.26392,65.765686,96.278755,94.10327,57.7
105.0,104.7,160.26392,65.765686,96.278755,94.10327,50.4
103.5,103.9,6.8949575,96.643234,352.34933,281.7346,94.3
105.1,105.1,160.26392,65.765686,96.278755,94.10327,51.5
104.9,104.4,57.277935,146.07857,245.04926,265.5475,61.0
103.5,103.4,6.8949575,96.643234,352.34933,281.7346,93.9
102.9,103.1,51.552353,144.04845,298.0679,284.91574,67.4
104.7,104.6,6.8949575,96.643234,352.34933,281.7346,93.5
100.9,101.1,109.8487,20.591106,90.020424,51.627377,69.3
100.9,101.1,160.26392,65.765686,96.278755,94.10327,59.0
104.8,104.5,109.8487,20.591106,90.020424,51.627377,60.7
104.3,104.2,6.8949575,96.643234,352.34933,281.7346,93.4
105.0,105.1,109.8487,20.591106,90.020424,51.627377,66.8
104.9,104.8,57.277935,146.07857,245.04926,265.5475,66.1
105.1,105.1,57.277935,146.07857,245.04926,265.5475,61.5
103.5,103.4,51.552353,144.04845,298.0679,284.91574,69.0
104.8,104.9,167.28024,85.60289,77.093216,54.107407,48.6
104.8,104.5,51.552353,144.04845,298.0679,284.91574,67.4
104.6,103.8,160.26392,65.765686,96.278755,94.10327,47.6
103.7,103.7,51.552353,144.04845,298.0679,284.91574,67.0
104.3,104.1,167.28024,85.60289,77.093216,54.107407,52.6
104.4,104.9,109.8487,20.591106,90.020424,51.627377,64.3
105.3,105.2,6.8949575,96.643234,352.34933,281.7346,95.0
99.5,97.4,167.28024,85.60289,77.093216,54.107407,43.0
104.8,103.4,6.8949575,96.643234,352.34933,281.7346,95.7
104.3,104.5,57.277935,146.07857,245.04926,265.5475,65.8
104.6,103.8,57.277935,146.07857,245.04926,265.5475,59.4
104.6,104.9,160.26392,65.765686,96.278755,94.10327,52.5
104.7,103.9,6.8949575,96.643234,352.34933,281.7346,90.4
104.4,104.2,160.26392,65.765686,96.278755,94.10327,52.6
104.8,103.8,57.277935,146.07857,245.04926,265.5475,59.4
105.3,104.4,109.8487,20.591106,90.020424,51.627377,58.8
103.9,101.4,57.277935,146.07857,245.04926,265.5475,62.3
104.6,103.7,57.277935,146.07857,245.04926,265.5475,59.8
104.3,104.0,167.28024,85.60289,77.093216,54.107407,51.5
105.0,105.3,51.552353,144.04845,298.0679,284.91574,70.3
104.9,104.9,6.8949575,96.643234,352.34933,281.7346,95.2
102.9,103.8,51.552353,144.04845,298.0679,284.91574,70.7
105.4,105.4,109.8487,20.591106,90.020424,51.627377,65.2
104.6,103.7,167.28024,85.60289,77.093216,54.107407,49.0
104.9,104.7,109.8487,20.591106,90.020424,51.627377,61.0
104.3,104.0,57.277935,146.07857,245.04926,265.5475,64.0
105.1,104.5,160.26392,65.765686,96.278755,94.10327,48.1
104.8,104.4,167.28024,85.60289,77.093216,54.107407,51.5
105.2,104.6,160.26392,65.765686,96.278755,94.10327,51.8
104.8,104.1,167.28024,85.60289,77.093216,54.107407,49.6
101.0,98.7,109.8487,20.591106,90.020424,51.627377,55.5
105.2,104.6,51.552353,144.04845,298.0679,284.91574,64.8
104.9,104.9,167.28024,85.60289,77.093216,54.107407,48.7
102.9,101.7,51.552353,144.04845,298.0679,284.91574,55.9
102.4,103.0,51.552353,144.04845,298.0679,284.91574,68.5
102.9,103.1,57.277935,146.07857,245.04926,265.5475,63.9
104.5,104.3,51.552353,144.04845,298.0679,284.91574,66.3
103.4,103.5,109.8487,20.591106,90.020424,51.627377,62.2
102.9,103.1,6.8949575,96.643234,352.34933,281.7346,95.8
105.5,105.6,51.552353,144.04845,298.0679,284.91574,66.2
104.7,103.9,51.552353,144.04845,298.0679,284.91574,64.8
103.5,103.4,109.8487,20.591106,90.020424,51.627377,63.2
105.2,104.6,51.552353,144.04845,298.0679,284.91574,64.9
103.6,104.1,167.28024,85.60289,77.093216,54.107407,54.4
104.2,104.2,57.277935,146.07857,245.04926,265.5475,62.3
103.9,101.4,160.26392,65.765686,96.278755,94.10327,49.0
102.2,102.5,109.8487,20.591106,90.020424,51.627377,63.9
105.4,105.5,160.26392,65.765686,96.278755,94.10327,54.3
104.8,103.8,51.552353,144.04845,298.0679,284.91574,63.5
104.9,104.9,160.26392,65.765686,96.278755,94.10327,49.9
105.1,104.8,6.8949575,96.643234,352.34933,281.7346,95.9
105.2,105.1,167.28024,85.60289,77.093216,54.107407,51.1
105.0,104.7,6.8949575,96.643234,352.34933,281.7346,94.2
103.5,103.6,167.28024,85.60289,77.093216,54.107407,55.7
103.9,103.9,109.8487,20.591106,90.020424,51.627377,60.9
100.4,96.3,160.26392,65.765686,96.278755,94.10327,41.7
104.7,103.9,57.277935,146.07857,245.04926,265.5475,59.1
105.5,105.4,6.8949575,96.643234,352.34933,281.7346,95.7
102.7,102.8,51.552353,144.04845,298.0679,284.91574,65.6
104.8,104.5,57.277935,146.07857,245.04926,265.5475,62.3
105.0,104.2,167.28024,85.60289,77.093216,54.107407,48.4
101.1,101.4,109.8487,20.591106,90.020424,51.627377,62.1
104.5,104.8,109.8487,20.591106,90.020424,51.627377,64.0
104.8,104.5,51.552353,144.04845,298.0679,284.91574,66.7
105.1,104.8,167.28024,85.60289,77.093216,54.107407,48.2
104.9,104.6,51.552353,144.04845,298.0679,284.91574,63.1
105.1,105.0,109.8487,20.591106,90.020424,51.627377,62.5
103.0,103.4,109.8487,20.591106,90.020424,51.627377,64.6
103.8,101.7,167.28024,85.60289,77.093216,54.107407,44.9
105.5,105.7,160.26392,65.765686,96.278755,94.10327,52.5
104.5,104.0,6.8949575,96.643234,352.34933,281.7346,98.5
104.8,104.4,109.8487,20.591106,90.020424,51.627377,62.4
104.7,104.9,57.277935,146.07857,245.04926,265.5475,65.6
104.9,104.8,109.8487,20.591106,90.020424,51.627377,64.4
102.3,102.6,109.8487,20.591106,90.020424,51.627377,65.0
104.5,104.7,167.28024,85.60289,77.093216,54.107407,52.6
105.0,105.3,57.277935,146.07857,245.04926,265.5475,65.0
104.9,104.6,109.8487,20.591106,90.020424,51.627377,60.2
104.5,104.0,109.8487,20.591106,90.020424,51.627377,61.3
104.3,104.5,6.8949575,96.643234,352.34933,281.7346,95.8
103.4,103.3,51.552353,144.04845,298.0679,284.91574,68.4
105.1,105.1,167.28024,85.60289,77.093216,54.107407,49.9
105.0,105.2,109.8487,20.591106,90.020424,51.627377,65.0
104.6,104.5,160.26392,65.765686,96.278755,94.10327,49.6
104.7,104.9,6.8949575,96.643234,352.34933,281.7346,96.7
104.7,104.3,167.28024,85.60289,77.093216,54.107407,51.8
104.7,104.3,57.277935,146.07857,245.04926,265.5475,62.5
101.4,101.8,57.277935,146.07857,245.04926,265.5475,65.9
104.7,104.8,167.28024,85.60289,77.093216,54.107407,46.8
104.5,102.5,51.552353,144.04845,298.0679,284.91574,62.8
101.4,101.5,57.277935,146.07857,245.04926,265.5475,65.8
103.8,104.3,51.552353,144.04845,298.0679,284.91574,69.3
105.1,105.0,160.26392,65.765686,96.278755,94.10327,51.8
104.8,104.9,57.277935,146.07857,245.04926,265.5475,62.8
104.4,102.7,6.8949575,96.643234,352.34933,281.7346,94.0
105.1,104.6,167.28024,85.60289,77.093216,54.107407,49.1
105.0,104.7,57.277935,146.07857,245.04926,265.5475,61.0
104.5,103.7,57.277935,146.07857,245.04926,265.5475,58.6
105.2,105.3,51.552353,144.04845,298.0679,284.91574,69.0
105.2,105.1,109.8487,20.591106,90.020424,51.627377,63.9
105.4,105.4,160.26392,65.765686,96.278755,94.10327,51.7
105.1,104.5,167.28024,85.60289,77.093216,54.107407,48.4
104.9,104.9,160.26392,65.765686,96.278755,94.10327,51.6
103.2,103.5,167.28024,85.60289,77.093216,54.107407,54.5
104.4,104.4,6.8949575,96.643234,352.34933,281.7346,94.1
103.4,103.5,51.552353,144.04845,298.0679,284.91574,66.1
101.8,102.3,109.8487,20.591106,90.020424,51.627377,67.8
104.8,105.0,57.277935,146.07857,245.04926,265.5475,65.0
104.3,104.3,57.277935,146.07857,245.04926,265.5475,62.3
100.9,101.3,6.8949575,96.643234,352.34933,281.7346,93.5
105.3,104.9,109.8487,20.591106,90.020424,51.627377,54.4
105.3,104.4,6.8949575,96.643234,352.34933,281.7346,92.0
105.1,104.6,51.552353,144.04845,298.0679,284.91574,65.4
102.9,103.1,109.8487,20.591106,90.020424,51.627377,65.0
101.0,101.3,57.277935,146.07857,245.04926,265.5475,65.9
103.2,103.5,160.26392,65.765686,96.278755,94.10327,53.5
104.9,104.9,6.8949575,96.643234,352.34933,281.7346,96.4
104.4,104.6,160.26392,65.765686,96.278755,94.10327,54.2
104.6,104.5,160.26392,65.765686,96.278755,94.10327,52.2
105.2,105.1,167.28024,85.60289,77.093216,54.107407,51.2
104.8,105.0,51.552353,144.04845,298.0679,284.91574,68.7
102.7,102.8,6.8949575,96.643234,352.34933,281.7346,93.6
105.2,105.5,57.277935,146.07857,245.04926,265.5475,66.4
104.9,104.5,167.28024,85.60289,77.093216,54.107407,51.1
102.9,103.0,160.26392,65.765686,96.278755,94.10327,57.8
102.9,103.0,57.277935,146.07857,245.04926,265.5475,65.6
104.8,103.5,167.28024,85.60289,77.093216,54.107407,44.5
102.8,102.6,57.277935,146.07857,245.04926,265.5475,65.6
104.9,105.0,109.8487,20.591106,90.020424,51.627377,63.7
103.2,103.5,57.277935,146.07857,245.04926,265.5475,63.0
103.5,103.4,167.28024,85.60289,77.093216,54.107407,51.1
103.5,103.7,57.277935,146.07857,245.04926,265.5475,64.5
104.8,104.5,51.552353,144.04845,298.0679,284.91574,66.3
104.4,102.7,57.277935,146.07857,245.04926,265.5475,56.5
104.6,103.7,160.26392,65.765686,96.278755,94.10327,50.1
104.4,103.6,160.26392,65.765686,96.278755,94.10327,49.4
104.8,104.9,109.8487,20.591106,90.020424,51.627377,61.6
104.4,104.7,6.8949575,96.643234,352.34933,281.7346,96.4
104.6,103.9,160.26392,65.765686,96.278755,94.10327,51.5
101.0,101.3,51.552353,144.04845,298.0679,284.91574,68.3
105.2,105.1,51.552353,144.04845,298.0679,284.91574,67.6
104.8,104.8,57.277935,146.07857,245.04926,265.5475,61.2
105.2,104.6,6.8949575,96.643234,352.34933,281.7346,92.4
104.0,103.0,6.8949575,96.643234,352.34933,281.7346,89.3
104.8,104.9,167.28024,85.60289,77.093216,54.107407,51.5
104.3,103.2,109.8487,20.591106,90.020424,51.627377,58.2
103.8,104.3,57.277935,146.07857,245.04926,265.5475,64.6
102.4,103.0,6.8949575,96.643234,352.34933,281.7346,96.9
105.3,105.2,51.552353,144.04845,298.0679,284.91574,66.6
101.4,101.8,167.28024,85.60289,77.093216,54.107407,54.0
104.4,104.7,160.26392,65.765686,96.278755,94.10327,51.8
103.0,103.1,51.552353,144.04845,298.0679,284.91574,67.8
105.1,105.2,167.28024,85.60289,77.093216,54.107407,50.8
105.3,104.9,167.28024,85.60289,77.093216,54.107407,51.0
104.9,104.9,51.552353,144.04845,298.0679,284.91574,67.0
104.5,104.0,167.28024,85.60289,77.093216,54.107407,46.4
104.6,103.8,109.8487,20.591106,90.020424,51.627377,59.9
105.4,105.5,51.552353,144.04845,298.0679,284.91574,70.0
104.8,104.5,6.8949575,96.643234,352.34933,281.7346,96.9
103.8,103.9,167.28024,85.60289,77.093216,54.107407,52.7
104.7,104.4,109.8487,20.591106,90.020424,51.627377,61.5
105.1,105.1,57.277935,146.07857,245.04926,265.5475,61.8
104.7,104.3,109.8487,20.591106,90.020424,51.627377,62.1
104.6,104.9,167.28024,85.60289,77.093216,54.107407,49.7
104.8,103.8,160.26392,65.765686,96.278755,94.10327,48.1
104.1,104.2,51.552353,144.04845,298.0679,284.91574,67.6
104.9,104.5,6.8949575,96.643234,352.34933,281.7346,92.1
105.0,105.2,51.552353,144.04845,298.0679,284.91574,67.6
105.1,105.2,109.8487,20.591106,90.020424,51.627377,62.9
104.7,104.9,51.552353,144.04845,298.0679,284.91574,68.7
104.3,104.3,57.277935,146.07857,245.04926,265.5475,64.2
104.4,103.6,51.552353,144.04845,298.0679,284.91574,63.6
105.0,104.7,167.28024,85.60289,77.093216,54.107407,50.2
104.9,104.8,160.26392,65.765686,96.278755,94.10327,55.6
104.1,103.8,57.277935,146.07857,245.04926,265.5475,63.6
